,Date,SPY,SPY_log_return,SPY_vol_5d,XLC,XLC_log_return,XLC_vol_5d,XLY,XLY_log_return,XLY_vol_5d,XLP,XLP_log_return,XLP_vol_5d,XLE,XLE_log_return,XLE_vol_5d,XLF,XLF_log_return,XLF_vol_5d,XLV,XLV_log_return,XLV_vol_5d,XLI,XLI_log_return,XLI_vol_5d,XLB,XLB_log_return,XLB_vol_5d,XLRE,XLRE_log_return,XLRE_vol_5d,XLK,XLK_log_return,XLK_vol_5d,XLU,XLU_log_return,XLU_vol_5d,VIX,VIX_log,Overnight Rate,1-Month Rate,3-Month Rate,CPI,PPI,Unemployment Rate,GDP,CPI_pct_change,PPI_pct_change,GDP_pct_change
16,2021-01-25,359.87933349609375,0.003936412338394704,0.016702241948840263,66.12834930419922,0.005793800059009323,0.036417953832527036,164.31976318359375,0.0036970025475545976,0.02071232718803248,58.090938568115234,0.0099395752014188,0.01182860510072793,34.76383972167969,-0.010273572267604687,0.041546300879745354,27.7226505279541,-0.007277516065736938,0.01564692562705699,109.73828887939453,0.0065266395963160095,0.012660955720366953,81.71537780761719,-0.006802016223393091,0.013528942980448209,67.33258819580078,-0.0052569570583802456,0.017060243082420226,31.74187660217285,0.008922454764135933,0.023726944171950516,129.00686645507812,0.008322038479898831,0.028315981043796925,55.4566535949707,0.01985261606419477,0.021906167690607565,23.190000534057617,5.677802765401989,0.09,0.09,0.09,262.639,204.8,6.4,22680.693,0.0,0.0,0.0
17,2021-01-26,359.3175354003906,-0.001562293258681705,0.014840163903650514,67.0261001586914,0.013484558142662535,0.03445682227793988,164.21385192871094,-0.0006447514268248468,0.019936175275682897,58.61244583129883,0.008937371220470502,0.014148525322116556,34.020809173583984,-0.021605386179678703,0.04238135394244243,27.501750946044922,-0.008000114231267003,0.01738272017346552,109.33036041259766,-0.003724211014254167,0.010862452790521527,80.96244812011719,-0.009256763293920575,0.016065356712056743,66.40434265136719,-0.01388188655304049,0.02172303854884513,32.066558837890625,0.010176868801614516,0.024952564062485468,129.09353637695312,0.0006715985266327938,0.025193464713236885,54.9029426574707,-0.010034751896155679,0.02379082470169216,23.020000457763672,-0.7357751117878455,0.09,0.07,0.09,262.639,204.8,6.4,22680.693,0.0,0.0,0.0
18,2021-01-27,350.53558349609375,-0.024744273849692786,0.02536962005519841,64.85811614990234,-0.03288004255161301,0.03619306614824275,159.15138244628906,-0.03131371343561354,0.03205843981003373,57.62247085571289,-0.01703444958385151,0.022067757810548868,33.561641693115234,-0.013588573364008635,0.04435559060258406,26.69179344177246,-0.029893516981361157,0.03432406960299771,106.01113891601562,-0.030829955293677085,0.032221490805890735,79.35436248779297,-0.020062020466621533,0.0249545434238907,64.44781494140625,-0.029906630068292958,0.036815730253542775,31.656431198120117,-0.012872380992809,0.019118196355537995,126.65669250488281,-0.019057012236271667,0.024742771066761152,53.42353057861328,-0.027315650948159572,0.035743317956774975,37.209999084472656,48.02140945749818,0.09,0.08,0.09,262.639,204.8,6.4,22680.693,0.0,0.0,0.0
19,2021-01-28,353.55023193359375,0.008563350641843685,0.026760390609288028,65.08733367919922,0.0035279075540941584,0.03618196524851164,159.65185546875,0.00313970106991987,0.03187596304044612,57.84343719482422,0.0038273913501432172,0.022142713790516813,33.95402526855469,0.011623613035219528,0.030320007936693576,27.188814163208008,0.018449488288704522,0.03745892052693537,107.55948638916016,0.014499883574713076,0.035014743244908775,80.53485870361328,0.014766694816133017,0.02791709598787157,65.55803680419922,0.01707998275132048,0.03781255635459301,31.74187660217285,0.002695512191194573,0.019029788228812548,127.17681121826172,0.004098114974418938,0.02154894635850808,54.06374740600586,0.01191256138269254,0.037214655031402685,30.209999084472656,-20.84045526610547,0.09,0.07,0.08,262.639,204.8,6.4,22680.693,0.0,0.0,0.0
20,2021-01-29,346.47235107421875,-0.0202225534970159,0.033354127702990725,63.87439727783203,-0.018811350628226257,0.040777587836835175,155.92713928222656,-0.023606698934491136,0.0395191869698619,56.65015411376953,-0.02084529407293632,0.0302988356488542,32.82695388793945,-0.03375746878539848,0.045073977015229874,26.64577293395996,-0.020175120797257053,0.04192857668242827,106.65087890625,-0.00848337036202873,0.035904973358695046,78.79664611816406,-0.021819684063484515,0.035051300189995936,64.28401184082031,-0.019624857520593945,0.04232741118135956,31.408647537231445,-0.010553583278864262,0.021622232910690774,124.1813735961914,-0.023835145336374704,0.03190275511558464,53.76959228515625,-0.00545574960998105,0.037585126305955674,33.09000015258789,9.10581614516798,0.09,0.06,0.07,262.639,204.8,6.4,22680.693,0.0,0.0,0.0
21,2021-02-01,352.2395324707031,0.016508413576789744,0.03700716432735536,65.06822204589844,0.018517676903249083,0.04440887195775363,159.9790802001953,0.02565421567488305,0.04697059817391825,56.70319366455078,0.0009358268757242119,0.028637389169282632,33.06071090698242,0.007095652897758856,0.044457456144917334,26.99552345275879,0.013040530291358024,0.04330241024246843,107.05883026123047,0.003817812977090567,0.03551261442637591,79.61461639404297,0.010327265028615995,0.035902348436797016,65.03931427001953,0.011680971097836848,0.04359379801750162,32.117820739746094,0.02232778504816451,0.02977315472339379,127.29242706298828,0.024743827686059323,0.03950679015133273,54.02913284301758,0.0048152899591372995,0.032275414361908436,30.239999771118164,-9.006558280233154,0.08,0.07,0.08,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
22,2021-02-02,357.2203369140625,0.014041347488178936,0.03955058647617694,66.06147003173828,0.015149383274117615,0.04494238994360919,163.37655639648438,0.02101464049015497,0.051453245799888664,57.083274841308594,0.0066806289949650835,0.02801525045165258,33.419708251953125,0.010800197684902892,0.04032762037285585,27.64901351928711,0.023918995697742154,0.04881818575369553,107.36477661132812,0.0028536648756202305,0.035431898607612027,81.30638885498047,0.021026898133893274,0.040563794222565404,65.8947525024414,0.013066888170340015,0.043341158472927487,32.25452423095703,0.004247280311974198,0.028300379390148723,129.01649475097656,0.013453247580616905,0.041729189950750784,54.470359802246094,0.008133298704947438,0.031735731824544165,25.559999465942383,-16.813693512742763,0.08,0.07,0.08,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
23,2021-02-03,357.5011901855469,0.0007859096873153752,0.030864015556916372,66.94969940185547,0.013355909543741669,0.033423068910382124,162.4622039794922,-0.0056123146059377,0.04121147812748359,57.17167663574219,0.0015474482450223738,0.02229520982890863,34.84733200073242,0.04183078424041884,0.0564932044500629,27.80548095703125,0.005643108081415522,0.039005609488712394,106.60452270507812,-0.007106226061213196,0.018852897505769156,81.3621597290039,0.0006856995613981668,0.03526197556031129,66.02217102050781,0.0019318000191207356,0.03142898895999622,32.126365661621094,-0.003981266454408873,0.025515951163602064,128.5734405517578,-0.0034399995916639223,0.03728255860000866,54.297332763671875,-0.003181591526825937,0.016466159611799733,22.90999984741211,-10.945511880997492,0.08,0.04,0.06,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
24,2021-02-04,361.5644836425781,0.01130171236026418,0.03173302986411098,67.3508071899414,0.005973305550428319,0.03376885818141761,164.1946258544922,0.010607083395625067,0.04243864306036831,57.58710479736328,0.007240055551393459,0.023126734770718846,35.23136901855469,0.010960273426370655,0.05636045921233155,28.42215919494629,0.021935936279444665,0.04077056847686505,107.04954528808594,0.0041658296588461055,0.012749088494058104,82.23590087890625,0.010681660336395659,0.03375573302663282,65.78556823730469,-0.0035901235946568955,0.0266260121626779,32.3057975769043,0.005569652487550152,0.02597727866121701,130.625,0.015830359836624116,0.04029633881603297,54.72126388549805,0.007777265011176413,0.013773566884395487,21.770000457763672,-5.1040593531359875,0.08,0.04,0.06,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
25,2021-02-05,362.9875183105469,0.003928045175123402,0.02476818631459921,68.20082092285156,0.012541713981535495,0.030720733389899234,165.76344299316406,0.009509262591846146,0.03652654192860757,58.12628936767578,0.009319378738869184,0.013681023216355894,35.531925201416016,0.00849474274857125,0.045924887786385926,28.43135643005371,0.00032354147624976255,0.0354303321157124,107.2442398071289,0.0018170809062556512,0.009688832114855541,82.71927642822266,0.005860706414721573,0.026413988324646996,66.91397857666016,0.017007406067064065,0.02476007576954211,32.416873931884766,0.0034323819286985846,0.023983788948434604,130.3360595703125,-0.0022144342013079984,0.03256661615216329,55.01541519165039,0.005361051804002002,0.013736332019767894,20.8700008392334,-4.2220134972188195,0.08,0.03,0.05,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
26,2021-02-08,365.6090393066406,0.007196115000625283,0.01981714928022161,68.46826171875,0.003913703554552319,0.024822896237809568,166.7066192626953,0.00567376679469258,0.026612799796516488,58.34728240966797,0.0037947373607949957,0.014166674131303882,37.017982482910156,0.04097221382932762,0.06113484549929615,28.799524307250977,0.012866234148954967,0.035366551778843104,107.37403869628906,0.0012095792202863648,0.00898670427420217,83.42574310302734,0.008504268555073158,0.02575594999024728,67.46910095214844,0.008261836758872685,0.023342540841888363,32.485233306884766,0.0021065386991909432,0.00900720003426172,131.7037353515625,0.010438782407560623,0.023607110310187147,54.59148406982422,-0.00773552100503007,0.015011265275985022,21.239999771118164,1.757342429621931,0.08,0.05,0.05,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
27,2021-02-09,365.3656005859375,-0.0006660661435228536,0.014000128942918572,68.69745635986328,0.0033418678898651396,0.019945938058668927,165.7826385498047,-0.005557972594545482,0.017248682774076575,58.29425048828125,-0.0009093146107270428,0.012525601990941118,36.62559127807617,-0.010656596311548541,0.06110964006715421,28.808725357055664,0.0003194351481442187,0.026053342748116846,107.53167724609375,0.001467048723076825,0.008646946423188723,83.63951110839844,0.0025590973185132585,0.015092630448421384,66.96858978271484,-0.007446029148475928,0.02072616695337099,32.63047790527344,0.004461130396002529,0.009109991592688675,131.5496063232422,-0.001170956045235858,0.019433911721314475,54.66935729980469,0.001425455674518537,0.012697222579844424,21.6299991607666,1.8195015567699824,0.08,0.04,0.06,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
28,2021-02-10,365.2064208984375,-0.0004357672764295031,0.013984843563691977,69.3469009399414,0.009409285309498442,0.01754977992269963,164.14651489257812,-0.009918111522502625,0.01908894754504563,58.232364654541016,-0.0010621751860340008,0.012474947907316954,37.32687759399414,0.01896643476666891,0.04841796409109922,28.808725357055664,0.0,0.02543485796170907,107.72636413574219,0.0018088703351891312,0.005248165917914359,83.50936889648438,-0.0015572014387232424,0.015157248638353741,66.8957748413086,-0.001087891445825472,0.02066459902981505,32.852622985839844,0.006784832414084513,0.01063839344661913,131.3570098876953,-0.00146513216574844,0.019183063881046396,54.88563919067383,0.003948376227061942,0.01291071692157211,21.989999771118164,1.6506592992762148,0.08,0.05,0.06,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
29,2021-02-11,365.7962341308594,0.001613710583283063,0.008393521851606066,69.42330169677734,0.0011011119549240711,0.016538646972279504,163.69415283203125,-0.0027596475493572516,0.016108797435328066,57.97602844238281,-0.004411671499440576,0.011075593271783894,36.750831604003906,-0.015552792001680998,0.04965945018013912,28.716686248779297,-0.0031999488311195198,0.013265985511760591,107.93035125732422,0.0018917767716744483,0.0037105158818260043,83.33277130126953,-0.0021169431290752752,0.010960190096640076,66.95948028564453,0.0009518557801177043,0.02037259666965074,32.792823791503906,-0.001821884496560324,0.009245196018030234,132.80172729492188,0.010938360982272527,0.015396018585524208,54.574188232421875,-0.005690705094083422,0.011772208154918369,21.25,-3.423089878779304,0.08,0.05,0.06,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
30,2021-02-12,367.6031799316406,0.004927599947240737,0.008905218212689973,69.71936798095703,0.004255585029074579,0.0115906107698745,163.92515563964844,0.0014101906690210072,0.013078834714711456,58.06442642211914,0.0015235720497508898,0.006175695753053237,37.29348373413086,0.014657758488087678,0.05107592604862316,29.011219024658203,0.010204261880382358,0.01673345908755307,108.73697662353516,0.007445784287701362,0.008118241727639343,83.93696594238281,0.007224226913761709,0.011745950015918152,67.651123046875,0.01027629073307868,0.015211606922512017,32.78427505493164,-0.00026072323329551277,0.008588386362508709,133.48561096191406,0.005136445277853472,0.0160784557575119,54.17621994018555,-0.007318962299567929,0.012783239712218107,19.969999313354492,-6.212578232655379,0.08,0.04,0.05,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
31,2021-02-15,367.6031799316406,0.0,0.005245840286684391,69.71936798095703,0.0,0.010909866291839479,163.92515563964844,0.0,0.011784069240045452,58.06442642211914,0.0,0.004872287593817346,37.29348373413086,0.0,0.030496359055603276,29.011219024658203,0.0,0.010699003311480822,108.73697662353516,0.0,0.008027625231551113,83.93696594238281,0.0,0.008102145278853097,67.651123046875,0.0,0.012772432757104484,32.78427505493164,0.0,0.008326035972810621,133.48561096191406,0.0,0.01222900492247306,54.17621994018555,0.0,0.010177078771473112,19.969999313354492,0.0,0.08,0.04,0.05,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
32,2021-02-16,367.2848815917969,-0.0008662499131850388,0.005274996219709229,70.05364227294922,0.0047831112556411875,0.011433951845112216,163.2129364013672,-0.0043542490519105515,0.011266441909428666,57.95835494995117,-0.0018284599018515725,0.00512402175524888,38.228538513183594,0.024763705611725514,0.03781145311046868,29.508241653442383,0.016986984316220033,0.020072973601455095,107.66146087646484,-0.009940225218671744,0.012692462814610585,83.85330200195312,-0.0009972443382839126,0.007751791747993434,67.52368927001953,-0.0018854668621076738,0.010547353873977521,32.4339599609375,-0.010742960556749583,0.012838706793687444,133.05218505859375,-0.003252268847640962,0.01259978872804349,53.57060241699219,-0.011241610430450279,0.015096847800476763,21.459999084472656,7.1959581496641,0.08,0.04,0.06,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
33,2021-02-17,367.369140625,0.00022938425714543283,0.0052619681808393735,70.25418853759766,0.0028586629849682815,0.007097362807580686,164.15611267089844,0.005762175024585742,0.007859162686933705,58.17049789428711,0.003653582639034039,0.006202906489919736,38.79625701904297,0.014741455211455515,0.03587883554852657,29.655500411987305,0.004978017194359177,0.02068102812705521,108.05087280273438,0.0036104782943494145,0.01307142509157718,83.62092590332031,-0.0027750687454038397,0.008084949321128401,67.48729705810547,-0.0005391000211938412,0.010504941445713041,32.4595947265625,0.0007900558717072755,0.010928066138502428,131.8770751953125,-0.0088711799421095,0.015339683741639102,53.61387252807617,0.0008073951653307686,0.014593732409268428,21.5,0.18622405931039338,0.08,0.04,0.06,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
34,2021-02-18,365.80560302734375,-0.0042651222820206044,0.00657841283062677,69.9103775024414,-0.004905829403475472,0.008557293580400136,164.20420837402344,0.0002929446731926418,0.007364550232333913,58.13512420654297,-0.0006082885452297229,0.004402637670529999,37.91963577270508,-0.022854701203959372,0.039594682324687526,29.48062515258789,-0.005914346517753308,0.021270748614055084,107.37403869628906,-0.006283733193319382,0.014379451916387157,83.2026138305664,-0.0050150350502490195,0.009275534155438261,67.06867980957031,-0.006222222288148441,0.012172255976393502,32.44251251220703,-0.0005263993875291461,0.010787977693889972,131.23179626464844,-0.004905043458532712,0.011820220287503088,53.93397521972656,0.005952766951666537,0.014697902419949522,22.489999771118164,4.501782066055796,0.08,0.03,0.04,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
35,2021-02-19,365.1595458984375,-0.0017676829000226484,0.004703081645595841,69.22273254394531,-0.009884786695991233,0.012362292566782222,163.25143432617188,-0.005819272062109215,0.009279649224750924,57.401485443115234,-0.012699846846889342,0.013354701666515537,38.554134368896484,0.016594268991674332,0.040351688290155355,29.83037567138672,0.011793919105080548,0.02207746167330125,106.07603454589844,-0.012162283486931961,0.017298846012760723,84.56903839111328,0.016289459595612576,0.017297183969776045,68.2972183227539,0.018151872260196236,0.019288652904611306,32.54502487182617,0.0031548339503498935,0.011236790617154341,131.03915405273438,-0.0014690322837914113,0.010746748038524852,53.12937927246094,-0.015030560152594004,0.01970733023279937,22.049999237060547,-1.9758188501749405,0.08,0.04,0.06,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
36,2021-02-22,362.3509216308594,-0.007721231092874835,0.00904081780342451,68.94577026367188,-0.00400905626973567,0.012996107481881868,159.80580139160156,-0.021332217438636124,0.02326317670877457,57.45451354980469,0.0009233842537130975,0.013386586386440651,39.889923095703125,0.0340603968241016,0.05280501282720355,30.10650062561035,0.009213923873966079,0.023923016262405703,105.82569122314453,-0.0023628258648337617,0.017459467902566077,84.8386001586914,0.0031824066186069773,0.017587503665114922,68.56112670898438,0.00385666965768802,0.019670435473651864,32.73300552368164,0.005759400837832418,0.012626803292385313,128.1496124267578,-0.022297736008657365,0.02475240643887606,52.0911865234375,-0.0197342873790574,0.02788944178831538,23.450000762939453,6.155796013459353,0.08,0.03,0.04,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
37,2021-02-23,362.7908935546875,0.0012134784358142324,0.009080667792448453,69.48057556152344,0.007726967804949909,0.014343175654488683,158.7567596435547,-0.0065861194526832655,0.0237821966021354,57.5340690612793,0.0013837117105296038,0.013333119948714773,40.54947280883789,0.016399041455528104,0.04943740309438851,30.29058074951172,0.006095681768184184,0.01791397240007909,105.64952850341797,-0.0016660369068482795,0.014449934983168537,85.098876953125,0.0030632089210370314,0.017824394457992464,68.7977294921875,0.003445034761528854,0.019880626522902584,32.852622985839844,0.003647677014245004,0.007571691188959479,127.79328918457031,-0.002784398161894063,0.024695287910488837,52.52375793457031,0.008269829490815887,0.02682978266779274,23.110000610351562,-1.4605076730017925,0.08,0.04,0.05,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
38,2021-02-24,366.7886962890625,0.010959305340810896,0.014230681079010614,69.60474395751953,0.001785500143551973,0.014168371273950764,160.42176818847656,0.010433180824499672,0.02532274622400518,57.498722076416016,-0.0006145549564811199,0.012837488043270007,41.985443115234375,0.03480018625007529,0.05863274926187271,30.879642486572266,0.019260349748566642,0.025828101447852705,106.38201141357422,0.006909215717008307,0.015604561170631626,86.70697021484375,0.018720436488187227,0.02569947029727747,69.39835357666016,0.008692400724407329,0.0216911620819163,33.00642776489258,0.0046707341485604644,0.008861268344152339,129.74850463867188,0.015183966764943074,0.027599135097599453,51.90950012207031,-0.011763779233999712,0.029284327769547234,21.34000015258789,-7.968219767307118,0.08,0.03,0.05,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
39,2021-02-25,357.95062255859375,-0.024390871737036746,0.027914792494025457,68.08621978759766,-0.022057885252365336,0.025753172313853392,154.45458984375,-0.037906261855780714,0.045585527830911785,56.871131896972656,-0.010974858442738796,0.016878347139012095,41.17561721801758,-0.019476699644746572,0.05740038107830857,30.318191528320312,-0.01834923475049109,0.031125644500911785,105.31575012207031,-0.010073515188719635,0.01747835045822476,85.10816955566406,-0.01861124473920975,0.031331942610508264,67.79669952392578,-0.023349629378754472,0.03125692970184414,32.4681396484375,-0.01644303325387411,0.0186713235454773,125.21199798583984,-0.03558971240441692,0.04476919069890095,51.44231033325195,-0.009040828002207062,0.03006448052933749,28.889999389648438,30.291224032747206,0.08,0.04,0.06,263.573,210.6,6.2,22680.693,0.3556212139095738,2.83203125,0.0
